Protein	100232	103342	113971	123804	146218	179016	186481	224143	237983	258135	263578	273919	303642	326772	332131	348685	400220	407992	410324	434640	478908	498463	507202	507696	570755	594368	595704	605322	617776	700717	730817	740266	750152	757199	809653	816067	849660	868231	907786	914247	933124	982009	987523	989176	HD4_CD34	HD5_CD34	HD6_CD34	HD1_Lin-	HD2_Lin-	HD3_Lin-
PTDSS1	161868	32576	19457	104175	26160	151137	42810	69855	17109	100272	0	20581	8139	375578	133620	35421	48368	91307	94784	94368	5859	56396	64452	110977	55597	46660	73743	31485	42065	58304	160690	90019	152136	33377	115866	48692	111629	30393	94878	48350	10161	58881	81346	0	0	0	2297	65381	74024	128066
PTDSS2	0	0	0	0	0	0	0	0	0	0	0	0	1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTEN	0	8441	32846	0	23589	0	0	0	0	10803	0	61959	7419	0	23612	21495	0	14149	15819	0	15194	14284	47837	11716	0	54635	6616	0	0	12763	0	0	29535	23118	0	31671	16072	8013	0	0	0	34083	0	0	12009	22847	0	0	0	0
PTER	38867	80435	63077	11109	77729	0	19422	77585	29470	41962	20588	89409	95533	0	10932	39342	31992	6157	97094	65659	12352	73261	99075	10755	27799	13546	37863	126429	16377	57852	17062	79730	13692	65918	10351	36466	9014	24517	9947	27032	0	66350	111716	22539	66442	32099	49328	103198	0	35981
PTGDS	0	0	0	0	0	262403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383500	0	0	188070	0	0	16570	0	0	0	0	0	0	43439	0	0	0	0	0	0	0	0	0	0	79471	0	23954	0	0	0
PTGES2	83001	28637	74766	188701	124944	535157	114937	208546	180748	194620	331663	89763	79174	107772	168075	277431	223970	117235	123889	61977	67273	139279	178717	235449	211172	147783	210640	93106	200587	137513	281592	486160	383155	264614	96184	175256	154972	213375	193325	170056	349724	137415	191034	104870	0	0	3179	0	0	0
PTGES3	880747	856654	1984290	2982374	1816463	1882977	2339668	1611589	1469525	1223286	4391371	2190318	1778158	1737531	1574853	1856793	1438797	1385507	1197635	1669533	1857122	1411465	1845262	1206295	1946833	1265472	1585019	1734975	1480834	1133535	1246404	875809	1572226	2565195	763464	1974328	168001	1986029	1618924	1360243	609994	1707964	1127569	2361389	2275506	3069103	1999799	2281027	2813192	2100045
PTGR1	0	10135	0	64844	22685	19580	0	0	86731	21443	0	0	107566	0	0	0	0	0	64623	55008	85457	31910	0	0	0	0	27646	167203	0	24282	0	0	26430	15076	14338	0	0	0	0	0	0	0	48752	0	0	73486	109599	31819	150219	78947
PTGR2	0	0	6379	0	0	0	0	0	0	4542	0	6173	26036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6892	0	0	0	0	0
PTGS1	168974	353478	379755	0	20134	23777	30996	70831	0	0	0	55245	78186	515720	85238	203439	38286	12284	0	351291	7743	45929	107837	8628	12283	71172	2931	0	8889	252872	89853	20798	5808	72773	427951	79714	68479	0	51872	264013	0	158231	440327	0	380394	806162	2049906	88339	353208	0
PTK2	32371	147255	0	0	0	71977	0	0	0	0	42276	0	0	0	0	0	0	0	6141	0	37008	0	0	26424	0	0	0	0	0	4896	0	6236	0	33046	0	0	0	0	0	98214	0	0	30003	0	0	0	70375	0	0	22251
PTK2B	651649	190527	129016	74517	146997	15275	240012	28368	53789	116608	0	173579	16878	71848	105686	65871	53482	141918	130797	405285	11187	55646	147287	130996	39407	207947	124433	66691	109983	68343	41235	129968	19362	85081	79974	181018	92417	117898	191545	226278	0	283551	41851	34980	47222	82263	85478	152513	178647	180091
PTK7	0	0	0	0	6234	0	0	0	5025	0	0	0	0	0	0	0	0	0	0	28666	15275	7226	0	0	0	0	0	21394	3293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTMA	1858556	2391208	1140017	10188290	328174	190227	536226	650960	309308	1444375	595227	724452	1356721	0	791457	5431958	3014300	14197	6046918	3998693	2901470	261708	3026692	1122716	418038	569098	1805091	6151083	1585107	265340	103830	1858827	3760025	1023281	26654	2684824	1000	5419859	1607080	4050521	0	1620915	3718408	778211	7309457	2960901	8189046	3226481	8787903	4004978
PTMS	0	120433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62473	0	13328	215830	7694	2518	0	0	39758	0	0	263667	0	0	0	554582	10484	56108	0	0	0	26352	0	10997	0	0	0	82240	74435	0	231640	0	7637	0
PTP4A2	19448	5514	15480	21160	10446	0	21953	24603	20129	10585	0	15940	55796	0	16486	28616	22917	20354	11859	39029	30413	16072	76427	15394	15662	11304	29758	33364	20281	6561	11072	13773	14900	29455	26552	29127	881	35486	26112	27146	0	16591	15962	11061	145131	212921	306713	0	0	0
PTPA	159559	204713	200203	137710	273478	160656	331843	207793	90056	52419	57125	160627	7620	184265	211308	435001	239577	260735	223826	326575	136944	216713	316405	94014	247406	280646	264302	328997	199172	101510	168864	439111	191236	277420	112070	308843	0	407818	320448	186867	0	159442	313881	225177	237494	249634	292610	132994	148053	136077
PTPMT1	109220	86280	73304	8332	63106	439459	42044	20561	25471	21326	333348	63522	44058	6649	15600	40016	4750	154403	4729	0	154387	32354	3575	222366	10988	38852	17793	22427	22602	51057	13635	254787	141283	24410	8488	0	58098	0	0	82923	0	16140	13299	0	0	0	0	0	0	0
PTPN1	120534	149449	114306	53502	118584	0	135122	140942	63369	108316	38085	135807	74096	135037	99109	125524	111426	90306	53062	112686	63591	100397	108473	138161	91346	175723	130511	82165	132814	73803	135179	73499	44464	36457	99912	248504	92910	117759	187815	160982	0	175253	100274	27311	130132	187921	274173	221872	280054	321622
PTPN11	110779	114123	293087	83658	128917	100745	71273	49832	97786	52559	155223	241001	153288	68846	119591	121594	57145	75407	113822	230533	128532	154300	145791	91817	87524	136495	111962	242414	98302	47624	24754	135299	103393	153050	34388	134103	170331	135319	92156	50508	0	108617	72930	97886	195175	232401	251817	193228	217323	190236
PTPN12	110642	101919	23379	0	31675	0	0	0	15744	50828	0	9954	39466	19711	232568	39624	4560	18655	56534	0	92331	29515	46672	0	0	44586	33905	0	23422	42132	3533	0	0	57702	0	110260	16664	47255	58036	24192	0	69308	7055	0	112061	387796	589814	136546	575149	95153
PTPN18	0	12542	0	0	0	0	0	0	0	0	0	0	0	0	0	8917	0	0	25168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16951	0	16762	0	24507	0	4051	0	0	61396	51148	177830	0	0	0
PTPN2	0	16866	15802	0	9944	0	0	116246	0	4352	0	13188	10177	0	0	0	0	3094	35300	0	17574	7313	15357	0	0	14151	0	62915	0	2468	0	0	0	0	0	83718	12594	10488	4150	0	0	0	18311	0	14371	0	0	0	0	0
PTPN23	0	49180	83950	31089	90527	0	0	66408	46572	52068	0	57634	84842	31426	25203	65106	27447	47427	21966	72581	36662	97295	74875	41852	17966	83533	30638	78571	136755	68514	9562	18951	30682	67493	50221	34284	72221	22335	41108	30500	0	81303	61581	0	96322	104218	78891	36807	24569	24469
PTPN6	705701	996690	725074	1606833	862536	220523	2375294	832626	1211409	692522	608360	821142	412075	1318891	769741	1287622	855944	1122711	1143748	874979	215627	581215	1555428	1139036	842167	237054	1072961	694818	944034	679833	1290869	813617	315696	326612	622618	1849382	31407	1683765	1493008	1447750	304986	1152370	447169	1265447	829478	1015711	1132370	1900096	1816468	1352578
PTPN7	23828	140528	162907	19879	182937	0	0	124446	159747	48287	99815	225471	150175	118753	47510	114864	0	145679	162910	30342	0	27433	156730	86508	101618	87052	124088	143613	94020	164040	11452	64176	36971	0	10006	50166	15561	119780	38096	83262	0	150979	121192	50152	65129	52755	30827	113735	175621	162835
PTPN9	0	9733	7210	13670	13539	0	0	0	0	10894	0	12531	6610	0	8440	0	0	0	16648	0	0	2293	26963	0	0	6181	5867	0	3899	4880	0	0	0	0	0	38083	812	0	19818	0	0	35544	7909	0	0	0	0	0	0	0
PTPRA	0	0	12119	0	285510	0	0	0	0	243262	0	62099	0	0	0	12713	0	374602	0	18318	0	5468	196618	4412	0	128786	548753	5008	17269	416279	0	0	0	0	34378	586357	0	46565	548782	117503	0	0	144552	0	22264	106986	91405	0	0	0
PTPRC	816173	394490	492910	204707	798484	254929	1158137	757122	458391	877108	583751	357932	331362	1306378	704973	756586	952267	970711	364545	712724	358850	290319	832807	1007269	709890	579095	1033536	273217	730831	698292	2653301	822277	448785	189476	1478309	1713384	803207	1053964	1551394	1751861	356635	699719	466370	755188	268169	389711	400466	736466	275669	336456
PTPRCAP	66124	0	8542	0	5186	0	0	4141	0	0	0	3479	0	0	0	0	32340	0	0	0	0	4368	0	0	0	15912	60954	4551	11333	11281	0	0	14116	0	18168	0	44653	0	7684	0	0	18797	0	22547	6469	21523	0	0	0	0
PTPRE	0	0	0	73577	43687	269985	234909	0	9092	13252	0	0	0	0	5442	0	67714	10657	28967	12406	0	9486	72863	9428	0	23198	19848	4945	24314	18892	38858	93688	24537	4854	0	151713	9562	38738	81441	132556	0	30956	0	0	10954	11775	4992	0	0	0
PTPRJ	155658	12713	0	31879	25555	90376	38190	13523	0	55075	75050	2479	7115	102742	3949	15290	41700	43393	0	0	42071	0	38304	23930	43410	22628	57509	0	41442	71270	190005	13168	38098	51945	152210	176399	0	36124	125100	117369	25296	52825	22878	27885	8308	186866	367987	249055	20437	286333
PTRH1	0	0	0	21817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15113	0	0	0	0	0	0	0	0	0	0	9747	0	0	0	0	0	0	0	0	0	0	0	0	0
PTRH2	137890	12930	166881	109402	183373	63734	37289	200757	227391	340829	46730	178648	331730	99008	140663	142078	147830	158027	62820	140127	112577	163617	159643	234337	265431	251663	69283	168435	177414	178135	273990	14268	193228	65998	248213	155632	275257	99881	91034	27938	169798	239255	262921	89671	179530	84230	88318	17649	27484	89877
PTRHD1	116992	105922	58450	206273	91456	44878	338106	200164	220601	62462	250093	59100	123984	0	121385	110239	169531	167441	303061	244046	144135	82257	125596	131927	193907	53964	152974	150994	74781	3268	119810	124923	206143	116403	118147	89653	17383	165723	166339	240661	21586	61912	116437	103614	39365	67911	15573	0	42090	16315
PTTG1IP	324847	102154	21180	372434	309615	276604	0	112972	257735	200597	0	83908	126802	393714	160277	162719	40616	172729	328297	84587	533002	112265	135586	453581	135513	101035	436094	198608	249850	125956	214287	47838	244332	361808	366189	232038	124459	180732	125340	342000	0	151704	276598	138817	0	93298	561239	809236	374322	721272
PTX3	2213	0	2223	6580	4089	0	0	0	17817	18193	0	22395	3413	156759	29189	0	0	11271	9778	0	0	0	48684	3846	0	43706	11041	4169	0	146292	62537	221783	0	29116	166597	180310	0	6588	70675	57059	0	46829	58413	0	0	0	0	225203	143007	109790
PUDP	11186	53944	16493	29100	29176	0	38990	0	0	45912	0	8954	36964	11701	0	25582	25212	21715	4660	9705	0	10738	30713	9577	0	18756	69658	28106	0	12280	31248	0	0	16127	16489	200831	0	11705	72934	29982	0	52881	0	0	0	0	12898	0	0	0
PUF60	0	0	12344	23122	5481	0	13963	16780	0	15462	0	13567	16633	0	30299	0	13925	3827	0	0	0	0	16885	0	13530	11530	16906	25154	4455	0	12043	0	0	0	4551	13429	20697	0	14744	0	0	7073	24065	46046	0	0	0	0	0	0
PUM1	0	0	21456	0	6755	0	0	7217	0	10528	0	18938	22996	0	7859	0	0	0	8284	7992	6845	10648	21854	0	0	15215	0	14899	0	3215	0	0	0	0	0	9945	26530	0	0	0	0	7119	0	0	40667	51372	7130	0	0	0
PUM2	0	7967	74118	16483	59736	0	0	10602	22464	34634	0	87308	75775	0	31123	15916	0	16937	68086	0	22072	35223	34960	6983	0	42321	19223	36797	35161	15732	0	0	7186	38287	0	13811	28228	9839	10633	0	0	32885	22381	0	57294	14157	4312	0	0	0
PUM3	116489	84783	44576	60713	67306	80208	0	90771	180623	157504	45180	101837	48216	113627	52788	103903	111572	29670	109102	69539	86274	93965	53699	111673	96950	116204	108623	194850	101960	44312	0	17071	99841	68582	75027	8057	20488	68851	0	0	0	50470	90039	13533	63253	45910	0	17324	15953	0
PURA	60046	65709	20576	0	16406	68983	0	0	32404	15300	0	49367	65061	37536	4870	35774	42323	0	52681	0	82945	95093	83948	22453	6536	36214	22414	183180	21721	40904	0	65833	0	163277	4962	70648	24997	38691	0	62311	0	37091	10780	0	211447	242629	305150	460141	168793	399307
PURB	42913	28806	92142	55350	73733	22222	0	12869	17682	42925	0	48369	67779	0	94824	33010	11185	25866	52062	13380	57886	50673	90699	33781	14693	39563	42918	49679	54924	45958	0	0	12663	82366	19818	89937	18901	62278	26427	15428	0	38944	25683	9331	0	0	0	0	0	0
PUS1	137375	97629	126160	234813	95936	104189	100237	192115	131926	144977	136954	125123	245749	133730	107681	152990	134927	50555	90265	55187	77101	146257	95925	115611	164289	106190	122742	127550	137714	108660	123308	160759	184554	64141	124629	42716	206584	119826	54202	114928	168369	85394	112690	149649	169872	137937	98515	15156	37725	50446
PUS7	0	38470	63555	0	45093	0	0	31468	0	40456	5607	73075	63473	0	22136	25123	0	0	50087	0	2874	24983	26019	8311	5613	53780	9588	9350	13706	0	0	0	38491	12830	0	0	38477	7381	0	0	0	7356	64339	0	64589	23119	25630	11519	9037	0
PWP1	68481	24775	69630	54415	71336	7081	0	107354	53300	129586	22292	91695	53754	0	108523	77175	61688	63086	0	45633	79705	71156	41200	73451	91676	114552	37049	54778	80163	18837	0	29713	85829	15627	123364	0	72867	68277	45339	8255	0	43230	106842	50492	58306	37418	23306	0	0	0
PWP2	274769	153367	117870	121467	67413	317703	0	267452	183776	330865	113893	151358	152101	374566	153059	173119	186977	108598	141832	139816	195483	200354	41581	375830	233676	235321	119636	117855	182196	125485	78667	193567	354579	97483	281204	14008	183140	146811	37118	11990	187277	93188	233931	211347	40591	72297	11432	87395	64398	127855
PWWP3A	0	0	3152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0
PXDN	0	0	0	8591	0	29910	0	0	79769	0	0	0	0	0	0	0	0	0	0	0	298063	0	0	0	0	0	0	0	0	0	0	0	0	44307	0	0	0	0	0	0	0	37994	0	0	0	5055	0	0	0	0
PXK	0	52911	3844	20691	26599	40134	0	4044	46514	18549	0	3685	0	30671	6283	37892	0	57206	37835	0	26508	16860	42104	26612	10633	13515	20150	7251	35720	6117	4439	0	39504	112050	6276	9313	4619	24813	14957	4034	0	4169	4607	0	12549	6997	11298	31116	47441	0
PXMP2	0	0	0	0	0	0	0	0	0	0	0	0	23192	0	0	0	0	0	0	0	0	0	0	0	0	12163	0	10681	0	0	0	0	0	0	0	0	0	0	0	0	0	13747	4337	0	0	0	0	0	0	0
PXN	30844	23172	20695	0	37308	0	0	0	5236	25501	0	49563	93355	0	13835	0	0	0	36064	0	0	25628	18820	5060	0	1963	28143	45872	0	72511	215506	24553	0	0	5204	0	82932	18001	33488	13134	0	25610	0	0	25939	54782	95648	0	0	89766
PYCARD	0	63768	22666	250773	40161	0	167575	34031	6884	24293	60317	121936	29273	0	138429	149590	52340	164982	96051	0	12507	10955	207034	4065	52131	13409	59282	33998	44000	3435	81726	79182	69104	6755	0	573911	0	214657	175653	43219	11816	105514	0	32038	167868	156579	110586	15078	65328	44446
PYCR1	46180	12475	0	0	0	0	0	36841	0	21842	0	0	9347	0	0	0	0	0	0	0	137551	21025	0	0	0	0	0	33239	0	1120	0	0	0	0	7245	0	0	0	0	0	0	0	75155	0	9780	5929	68027	0	0	0
PYCR2	209842	202172	44205	130650	38748	230542	0	199553	93095	106061	0	63962	81370	139813	34830	137469	231430	60017	28004	0	381804	135310	89497	193319	39892	94945	82395	136502	116179	204238	3997	211411	66406	55031	149226	6084	120439	98301	0	125831	69888	59991	164056	0	17186	0	21728	0	0	0
PYCR3	28592	0	11645	0	0	0	0	0	0	14853	0	17128	27673	0	0	10910	0	0	5568	649800	0	4040	1653	0	0	18438	0	0	0	25279	0	7900	0	0	9708	0	47854	0	0	0	0	2691	1677	0	44464	26321	36619	0	0	0
PYGB	147202	197060	116566	220377	119288	326428	317596	156698	114617	181111	396051	135735	104672	281277	83350	189405	176609	154797	181701	282466	318151	112974	243966	216502	226357	93559	199669	129691	127904	134211	157308	211741	211269	762015	92468	207922	1130	239943	174816	182416	0	115002	89046	131685	127870	256301	474637	301843	284565	185260
PYGL	512570	638166	367927	375256	727105	500868	985319	820483	1211547	658146	1944222	718297	304600	1999010	410239	1316399	610561	1045883	484252	642934	286073	373748	1238753	1330916	395422	138858	1043124	851459	827516	1121645	732535	974602	910418	1056697	253175	664034	82065	1336216	651501	995140	126560	631707	931979	251096	397008	472359	759442	1447305	642015	572295
PYGM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5068	0	0	0	0	0	0	0	0	0	0	0	15453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74685	0	0	0
PYHIN1	0	0	10989	0	0	0	0	0	0	0	0	43444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28886	0	0	0	0	0	0	0	0	0	0	0	0	0
PYM1	80328	123470	139966	98506	107865	8979	89072	162792	93463	111038	0	145063	3566	0	184064	254982	88086	4014	127364	68340	123326	105442	274774	30120	80659	118503	118630	87677	196281	31461	46132	16253	139145	148113	137288	160344	0	139694	129118	36026	0	181323	84396	110860	188335	134624	280662	29849	61900	59267
PYURF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QARS1	96710	243725	357111	487130	848345	116506	477285	238679	264849	271422	377441	413609	281446	193712	347795	229363	221679	183032	409801	641427	211873	233099	457665	358472	216354	338552	293642	215589	231179	196637	136773	148129	262495	208538	121142	420125	167459	343486	436783	216910	0	511883	206195	132337	258982	248498	167218	229397	301099	332607
QDPR	171638	317851	179760	303464	251003	184507	369502	245768	262221	134595	267629	209854	253271	78727	273199	414409	227511	244570	556037	338983	140438	256363	209929	169172	294074	237130	145281	383827	145055	140518	232316	195880	144305	275433	92546	253207	68703	298401	151518	259357	63630	183164	154872	260595	353029	209741	295652	334178	452074	479996
QKI	201144	255856	58880	398262	145575	355884	361895	231281	211862	95388	362115	188823	115251	141439	260618	208940	367273	165320	462331	58486	234423	189090	194413	252741	323071	88542	222344	219874	144471	160834	395438	383989	215647	347283	188375	210891	9143	337549	294876	328848	0	103390	266040	340163	33731	7179	0	173921	153080	117962
QPCT	0	0	0	0	0	0	0	0	0	0	0	0	0	38782	0	0	0	0	0	0	0	0	0	0	0	9054	0	0	0	20665	0	0	0	0	22227	0	0	0	0	15572	0	0	23026	0	0	31857	0	16700	0	0
QPCTL	354573	43270	10624	640690	53825	52293	165398	163733	100096	88064	187100	53830	58561	0	223158	290098	118670	246816	350473	69722	37761	57274	223597	150047	99482	37408	199068	205175	264640	71512	200660	178986	243199	470540	28615	560795	21492	0	1171138	205414	7312	125487	247515	14611	50777	20903	55125	51870	0	137497
QPRT	0	0	5255	0	0	0	0	117273	0	0	42495	0	88799	0	0	0	0	0	0	0	0	0	0	4879	0	9281	10201	0	0	3835	0	0	40648	25214	11163	0	8084	0	0	0	0	0	105048	42920	0	0	0	0	0	0
QRICH1	0	27153	60379	19622	7468	0	0	22361	62343	23333	0	24889	60996	0	47742	23898	22476	34737	59276	0	33913	44339	36797	7743	15723	19944	29027	57019	39809	21612	0	51623	30386	25181	18615	37387	33815	30294	9955	26385	0	20475	44150	34784	90218	98111	68946	0	0	0
QRSL1	0	0	3268	0	0	72081	0	5498	4141	0	0	5682	18675	0	0	3173	0	0	4761	0	0	21839	0	0	0	20454	0	5529	11612	0	0	215419	0	0	0	0	24382	0	0	0	0	0	0	69896	0	0	0	0	0	0
QSOX1	0	0	18863	40477	0	25003	0	0	19548	0	0	4002	0	0	3098	17323	0	0	0	0	30438	0	5985	0	0	118227	0	0	34786	53170	0	0	0	0	51252	0	7690	7290	0	0	0	64483	26376	0	0	0	0	70388	0	0
QSOX2	0	0	3963	0	0	0	0	0	0	0	0	1541	2358	0	0	0	0	0	0	0	0	0	0	0	0	5577	0	0	2253	0	0	0	0	0	0	0	36643	0	0	0	0	0	3827	0	0	0	0	0	0	0
QTRT1	15263	90663	33671	100176	20418	8375	0	95216	30610	57571	36310	42351	22051	59069	96763	87066	48060	92734	80516	0	81822	76524	40322	83893	96003	40616	89593	78660	94294	66637	7807	35292	49595	34758	94964	9851	16527	54118	26000	5778	0	8350	60292	105962	24107	12645	15998	0	0	0
QTRT2	0	23608	68749	50117	27399	0	0	70158	31414	17532	0	45515	50121	52434	94975	28191	83389	68224	15933	0	0	18242	25201	7518	33672	58435	35985	52072	31100	68977	56013	0	0	0	49392	0	83900	9095	26479	0	0	30415	91981	17893	16820	8868	0	0	0	0
RAB10	1120028	611952	387172	1376887	581047	1225246	904937	886631	868594	960435	787240	474213	421555	1293333	799636	854127	778538	930717	847624	1015278	939802	572264	604600	990841	889978	712922	847592	404852	824356	901606	1744220	768177	807817	1199690	1302605	1238512	483765	650900	1103375	1032118	933984	834025	630570	555822	573574	904865	1591756	695929	891740	898641
RAB11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7688	0	0	0	0	8419	0	0	0	0	0	0	0	8555	0	0	12460	0	0	0	0	0	0	0	0	0	0	0
RAB11B	300779	284219	326886	219508	206694	278811	240785	208163	200967	351497	204423	292733	357408	366503	302914	160186	299323	360153	432519	350015	251000	186947	284033	224243	214715	328995	256620	135849	283975	317097	366351	208870	167916	327603	246225	305387	278658	161536	276048	332312	245365	367511	117711	229391	240359	305508	398450	781355	809980	783255
RAB11FIP1	26655	29671	33159	0	24631	40774	486606	65256	48778	82399	83345	44704	39569	74713	30305	57776	82761	78786	7132	0	39737	0	70826	64000	74512	17467	95289	12493	24401	13908	257242	53414	31901	25991	34552	152103	9948	113277	136220	118446	42028	60510	0	166065	61681	124965	286081	421007	350911	311847
RAB11FIP3	0	0	0	0	0	0	0	0	9826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29131	0	0	0
RAB12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3398	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB13	23681	11263	0	17121	8459	29849	45307	0	0	0	0	0	0	0	0	9684	0	0	10452	0	23487	4397	7254	13544	0	0	0	8828	0	22296	0	23753	0	28425	23046	15742	0	0	0	0	0	5923	11725	0	0	0	0	0	14669	39102
RAB14	1034549	682050	535805	1207545	761074	548669	1317941	986952	949022	723540	930184	506013	393597	1185096	995543	677494	1041186	1202897	589644	1480160	494934	487713	870023	924948	1103183	716591	1001795	627832	753796	773014	2128127	918946	756126	535902	1279281	930959	452714	889604	1057379	1260949	1685404	877162	839892	976766	257408	487197	608284	986900	872620	986829
RAB18	305097	138059	218123	230284	321885	185334	114054	208024	177014	204074	144671	239274	175141	176215	281319	166707	62060	250264	97000	45457	205114	131104	223563	310186	159749	338397	237429	86110	178347	57813	287613	120452	181755	171262	253781	528475	86109	144289	338410	492564	111539	437058	267197	97618	54372	90125	114739	1014732	953873	1347178
RAB1A	267996	502272	49051	1170748	213472	228169	509233	291604	139935	86029	515092	17725	46875	592653	158298	594662	241566	452809	193011	297733	376832	94736	276134	647084	254839	127088	193651	207540	421336	141165	656202	479986	553818	167914	229373	408794	43431	579612	713168	608754	573353	124138	277354	186975	0	65289	113836	891309	1002139	996137
RAB1B	1561550	1043902	489622	1242147	376904	960457	255009	899407	494950	823629	601957	616551	319330	1434074	859972	1041850	1115932	1501642	967431	1729347	759251	657432	1034974	1165816	787793	792605	946651	626359	1154849	1166720	1875638	1095187	867706	1171742	930841	1318122	373342	895528	1906529	1391978	769039	1118914	1149130	363441	403046	440365	1701116	1177657	1365280	1410420
RAB21	748973	444279	261199	420493	336324	698256	449999	363287	424919	325756	337727	310829	252551	894669	556711	430989	398784	493432	529387	264531	457579	251714	417818	575521	386297	438525	544399	341605	594324	431752	618568	424301	345922	884959	670650	597234	244912	361037	511880	585257	231493	473526	382276	110421	200861	275993	339015	442961	392799	409699
RAB22A	0	0	21366	0	6165	0	0	0	0	0	0	25838	20292	0	0	0	0	0	0	0	0	3687	0	0	0	2985	5143	0	0	5272	0	0	0	0	0	0	20123	0	0	0	0	5506	0	0	0	0	0	0	0	0
RAB24	75369	69174	15593	159180	16602	9532	148824	41835	19542	33932	0	21268	49708	127850	6139	65907	50649	61397	51818	0	23454	58411	121869	23924	0	43223	21711	10374	20962	124186	423727	37610	0	73961	66824	271721	60694	53242	257848	297409	0	93637	13682	0	127157	216073	205181	28813	0	0
RAB27A	684220	248142	22745	676530	338889	1829045	717846	179242	337596	194574	1018359	18964	0	671002	166419	531728	212080	801647	183095	70627	309617	94018	597112	602836	620235	212983	531604	112155	754320	329321	1498490	718835	538719	911275	746606	203998	75401	822023	664181	1683585	1967197	415294	259382	257798	0	0	0	747218	633351	853782
RAB27B	114590	405241	85917	0	0	0	0	235090	0	0	0	12747	0	266246	0	0	84643	0	0	891866	0	0	20027	9437	0	187146	0	23166	0	132374	100716	0	0	0	159319	0	0	0	0	0	0	328664	193406	0	78587	651046	1766754	102581	651995	15806
RAB29	15485	12230	0	0	58506	0	0	0	0	24284	0	0	0	0	0	0	0	10147	4630	0	0	7362	35473	61065	0	0	40624	1986	30206	26663	41462	0	0	0	0	38186	0	0	63527	0	0	19877	15638	0	0	0	0	0	0	0
RAB2A	1168504	1012597	349387	860404	536854	1065064	915618	755214	1009310	937863	1042494	212508	208582	1271520	768121	706232	686925	1425348	1276001	695222	754678	662961	828510	1201970	1004079	694024	717527	634344	708104	880648	1851216	1108684	802246	883067	1277111	831683	262133	757028	1219768	1124245	1296919	711904	1003132	664999	97398	40564	123030	1583729	1341681	1621560
RAB2B	0	16814	55843	0	27361	4323	0	8050	39119	30291	0	23366	60886	0	23770	0	0	0	13393	0	36894	17463	15727	0	0	52066	19253	14316	17733	43903	0	0	6506	3992	84993	10161	102587	0	0	0	0	52271	17060	0	22605	40750	72172	0	45636	0
RAB31	63998	12801	0	0	0	10982	0	91740	8377	79527	0	24565	40826	341619	55426	5505	108979	110405	0	0	34791	0	5291	33416	33523	0	36322	0	64518	208227	291567	85028	31491	0	359328	157290	251224	29228	161446	374383	0	0	205112	0	0	10001	0	412804	293754	259491
RAB32	1234544	604793	64511	1044169	646518	1679225	536853	514380	975754	785676	838343	520149	524840	504483	809922	547107	458929	1379663	1535539	211740	657033	201463	758614	647738	1100785	410276	1213626	364214	820828	815792	1009969	560038	566023	1691315	580648	581501	318462	914345	839930	958430	1840155	889796	284337	642188	214749	392429	716757	465696	733335	861742
RAB33A	0	0	0	6157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB33B	0	0	0	0	4780	0	0	6591	11932	8944	0	11607	14268	0	5270	0	14842	70362	0	0	0	0	11487	31433	0	6558	17611	0	18142	10081	24612	0	0	0	33835	11417	5773	11251	48644	40161	0	23417	25872	0	0	0	0	0	0	0
RAB34	32286	113577	3826	163490	91936	0	17266	130649	0	55091	0	0	20025	81137	0	91985	132806	41895	145930	12106	9732	136151	121172	96777	61315	0	90616	98064	74252	124217	121244	86259	105221	65355	57973	72612	0	10347	10496	179902	7709	104138	72861	0	14918	13751	29225	22960	21247	0
